"","group","group_name","C_0_3","C_4_3","C_24_3","C_48_3","CEv3_0_3","CEv3_4_3","CEv3_24_3","CEv3_48_3","C_0_2","C_4_2","C_24_2","C_48_2","CEv3_0_2","CEv3_4_2","CEv3_24_2","CEv3_48_2","C_0_1","C_4_1","C_24_1","C_48_1","CEv3_0_1","CEv3_4_1","CEv3_24_1","CEv3_48_1","G12_0_3","G12_4_3","G12_24_3","G12_48_3","G8_0_3","G8_4_3","G8_24_3","G8_48_3","G5_0_3","G5_4_3","G5_24_3","G5_48_3","G1_0_3","G1_4_3","G1_24_3","G1_48_3","E5_0_3","E5_4_3","E5_24_3","E5_48_3","E4_0_3","E4_4_3","E4_24_3","E4_48_3","G12_0_2","G12_4_2","G12_24_2","G12_48_2","G8_0_2","G8_4_2","G8_24_2","G8_48_2","G5_0_2","G5_4_2","G5_24_2","G5_48_2","G1_0_2","G1_4_2","G1_24_2","G1_48_2","E5_0_2","E5_4_2","E5_24_2","E5_48_2","E4_0_2","E4_4_2","E4_24_2","E4_48_2","G12_0_1","G12_4_1","G12_24_1","G12_48_1","G8_0_1","G8_4_1","G8_24_1","G8_48_1","G5_0_1","G5_4_1","G5_24_1","G5_48_1","G1_0_1","G1_4_1","G1_24_1","G1_48_1","E5_0_1","E5_4_1","E5_24_1","E5_48_1","E4_0_1","E4_4_1","E4_24_1","E4_48_1"
"Slk",1,NA,19.2118308484899,19.0517495691314,19.2056491882001,19.0023882266968,20.3119475927064,20.2691246961939,20.0459254012179,20.0977469049871,19.0881331269804,19.0557761614042,19.3479174089363,19.2136154369272,19.7301772753472,19.4572603326474,19.5522985078936,19.5650285053618,19.144888839216,19.2238802849782,19.2734347547802,19.0866908800363,19.8958466285147,19.8347821199425,19.724940973634,19.6996016163271,19.3243025667069,19.2399922915831,19.2737374550823,19.2645782706053,19.4423469679655,19.3747062664245,19.3052990681543,19.1161561818069,18.9085444518334,18.9990774186521,18.8893599147946,18.8324419856275,19.2138782529974,19.3177412580873,19.1249158342457,19.059775428902,19.145493955656,19.1086908159578,18.9892183725217,18.952202599252,19.5192639759458,19.5047304595317,19.415053604481,19.3841514701998,19.5695417072379,19.6033141328113,19.5733602364147,19.6956885752598,19.5455592600804,19.5515558085547,19.452918621381,19.3751542832604,19.4779228482835,19.3905254484674,19.524324595528,19.3677504147634,19.3818357698718,19.3536496661953,19.2223680024931,19.1226916511114,19.3575839176625,19.1303864178812,19.0321712841007,18.996575329018,19.4275460615976,19.4123930367605,19.2586270263723,19.2220665892939,19.4502401032278,19.3742145115401,19.3582239698188,19.4017054638902,19.1195336558988,19.1000255883783,19.0368676171881,18.9972135866299,19.1237908176496,19.173640311231,19.378155782443,19.2240122466994,19.358438712438,19.3774839829755,19.4155392857161,19.3224108153612,19.7333535065628,19.6642180448037,19.7546666276746,19.5714229710273,19.4066410087902,19.2999314207399,19.3965199766674,19.2691800761749
"Mapkapk5",1,NA,15.1783461948764,14.7224363831729,14.7468879132592,14.4741951006969,9.3598951394211,9.92414528767689,9.17241411927371,9.51174404545833,14.9578387510762,14.9011177034384,14.7352615840492,14.2482688393793,15.924696105489,15.4577296458297,15.3026964624023,15.9337541324657,14.9104111137559,14.3820729149843,14.4219245481944,14.8518470194892,14.6358346748474,14.7707831445846,14.4050565394033,14.0703844773664,15.0905757160912,14.9050523495692,14.8522007462469,14.7103859557393,14.9937159617532,15.0670736758163,15.0615819295667,14.6808067915424,15.129669916248,15.2317505277266,14.7696752900067,15.1117253197738,15.637472388858,15.5265485094656,15.1046206857139,15.0515962729822,15.1437315838737,14.9442263170486,15.1174307251168,14.8470191223705,9.41776873920481,9.46323883436847,9.489949401625,9.48670660038786,15.9768190015926,15.8003773659062,15.4105832938956,15.5684413016222,14.5042282668169,14.226324414149,14.4911547050079,14.6234955149036,15.4337529253665,15.128106493753,15.5353413438411,14.8218066903033,15.6662913615569,15.8399427957789,15.7559106892183,15.3154187241757,15.1054654311198,15.8069236836408,15.5234678480385,15.1725968513022,14.6959893238621,15.3826925839636,15.4809684161926,15.1511807519173,15.2813548493538,15.5571644396705,15.0856185730482,15.0032806613919,15.8542069367221,15.5688240074675,15.2032605441981,15.201618965398,15.4302779537716,15.0460985977403,14.8703283518124,14.6135834766793,15.614826863018,15.2218933162701,14.9995066318967,15.1693965177965,15.4169802661688,15.3743368203625,15.6085732884696,15.6147103091299,15.2055994300842,15.171754943553,15.2535639875311,14.7633030267898
"Bckdk",1,NA,14.5624512334736,14.496159598302,14.689714295889,14.6921856111106,14.7906932130219,14.578262473137,14.7046001064539,14.6227331867181,15.2398188271237,15.2033945823174,15.3395476248047,15.1618705697885,14.8421149011357,15.2663949390171,15.1297799248351,14.9897350248451,14.3848163100184,14.3775957253022,14.2772918441744,14.3933533491113,13.557513985007,13.4026389072304,13.276454999344,13.2240173035656,14.0426774145603,13.9651529652405,13.8406092391833,13.9766770421412,13.8525999699266,14.1338441698363,14.093576733109,14.2303718704723,14.2105484782035,14.0805535785449,14.0086865286977,13.8128012070616,15.2033084633483,14.9416010085459,15.2901307744817,15.1575153698902,15.250375233147,15.3546446704447,15.5195836801751,15.4092243965147,14.0909885058752,14.2394628237002,14.2451475021776,14.343861474767,14.5838963591994,14.4502984817062,14.6257453990459,14.6132287011181,14.5269886797016,14.6282078298757,14.9330881033331,14.8587530635894,13.1161521904286,13.2006839431712,12.8666122780217,12.6305537145207,15.1750307133506,15.1000094673144,15.2459552666899,15.5567052024109,12.471341486789,12.1178762528739,12.2332777093788,12.1812609983493,13.9536867244465,13.6591103381385,13.5548997530803,13.634647324683,14.919577369102,14.8282120323335,15.0468597938846,15.0334572455933,14.6769771414769,14.5647675478738,14.5700711245012,14.5975805862354,15.5682431354163,15.7442161322975,15.6609433649695,15.6353245810708,13.5386291652648,13.5941468368968,13.625929628422,13.7705603585787,11.6875543825417,12.0154858678795,11.5891209894162,11.3772319887945,14.4347082269527,14.5844757654534,14.5256967515647,14.3284042706
"Tlk2",1,NA,15.6785148997173,15.7735792967825,15.7048242843867,15.811903916919,15.8771012329549,15.9384217090733,15.9556738236324,16.1014222279551,14.8583670117106,14.7985094032909,14.8060297475603,14.8937986282499,15.0908096085476,15.0610763493877,15.3165633844305,15.3364044945209,15.2419860371641,15.4885514450675,15.2845534890801,15.2428338684557,14.040881887833,14.1786752151238,14.3225592644091,14.1227039802184,10.1669020092126,10.6089905700269,10.6208709928784,10.5284693814435,11.9646441279818,12.1498829691246,12.2523214877861,12.0350818647327,11.0015700420775,10.9074190406301,11.3023100268325,11.1928274350533,9.99946548652489,10.070170823065,9.89181821431522,9.60886006893072,9.75666482558922,10.1376693483912,10.480934681362,9.46536029013389,12.6520617194773,12.6209546982745,12.6014272119312,12.6538594794306,9.99814680331414,9.44095172540011,9.7556388398076,8.38451800872869,9.43930851714065,8.88916843629386,10.5914162408714,10.1043149893856,13.5250120408649,13.1441957825064,13.2474971140213,13.2678563074164,10.882558374605,9.12395038189119,9.24952258090734,9.6613246269444,10.7137458594818,9.54069384622166,9.7102002062933,10.1360874704752,10.291279686683,9.65811971832517,10.5668869031429,11.3564745503521,13.5303436271722,13.3210328174601,13.7118485367638,13.693486935472,11.1806426343685,10.8999453756417,11.431306691873,10.0937157494913,10.7659551212319,8.95418788547944,9.3732418407387,10.0861271974705,14.386250825067,14.3607617038451,14.4966954041903,14.5109359088361,11.4564608181132,10.283792120773,10.7314726246388,10.4373565241415,13.4753125226152,13.6625794214594,13.7125049891086,13.7016636809098
"Stk10",1,NA,17.0637021719944,16.987443460218,17.0478154488267,16.9317345858314,16.4919485544136,16.5724270312221,16.5452087332581,16.5431396258537,17.3055296319592,17.1852846792683,17.2469145087945,17.1870939926555,15.7558862096892,15.5818436039622,15.8328621267377,15.5638502866104,17.5383079539983,17.5166642138375,17.5182927224535,17.3827746772031,16.2681874503129,16.193452399615,16.2399619951689,16.0723401882456,16.6025799266388,16.6052776176977,16.4065332455664,16.3350056413296,16.240387836254,15.9724035657822,16.0872218650375,16.2097152471639,16.552702537144,16.4961782594748,16.576344260771,16.4913216881611,16.2304028389021,16.3138828961634,16.2806593326967,16.3309565808746,16.7991512129018,16.7510141783012,16.6836291550219,16.6780233649453,16.3605746670585,16.2441500293467,16.1843861682094,16.2302748361971,17.1563896666655,17.0418982823367,16.960103282349,16.9165361138287,16.0206429849358,16.0110043541336,15.9426699405862,15.8750080331701,16.4952943091846,16.2338847666645,16.3324227447489,16.2708009920839,15.1564222771291,15.021258377076,15.1323768021764,15.2963243654854,15.3723458133168,15.3321889252827,15.2106849602424,15.1986958318942,16.6017604930148,16.5227666296147,16.4067364329647,16.3384377303754,17.7968535530858,17.6658467197664,17.7198915103953,17.6170247298338,16.1482032877972,16.005689722151,15.8864360723328,15.8985437096634,16.7176383100294,17.0059216044548,17.1312171981899,16.8715624431039,16.0208445961168,15.9219509561158,16.0272985625001,16.0799619375177,14.8719858267401,15.2462213569389,14.8202467425014,15.020480877878,16.3996955066998,16.4094717714059,16.3407856913708,16.1643100112186
"Ilk",1,NA,17.4104323766656,17.4384912744586,17.4837120672139,17.5837342492048,17.3017478483042,17.1846454593805,17.1164908560435,17.4394806181184,16.7922892604782,16.7399241633738,16.7574995225091,16.8649423924957,15.9216234891672,16.0566712777,15.9741841016781,16.0879580368008,17.0699461001928,16.9791957306217,16.7091377534004,16.7349922224346,15.3055141706946,15.3725374460789,15.4011689202361,15.3241184088163,17.304685582404,16.9833119196216,17.0858482084287,16.9635270063748,17.2658394487522,17.0149615663103,17.3298866192331,17.1562451554611,17.697790915379,17.3044251903802,17.3235837330891,17.4059506544741,17.4654021128273,17.2622613884817,17.2514601604196,16.9526185006956,17.3563285688331,17.2633089338302,17.3496518864257,17.2402941140755,17.4889420296439,17.3819217269206,17.1624967782331,17.2823436037471,17.6196560830835,17.4562120187783,17.3966271947483,17.2657397829342,17.8314171898456,17.6747410934586,17.7894114666485,17.6379452413298,17.9985362363438,18.1204323456433,17.7842505232317,17.8398286471333,17.5742996026002,17.4177506462298,17.4092689599272,17.4368583483681,17.4265130475294,17.4923241171303,17.419977938493,17.6086963589286,17.0493146055576,16.8371241357115,16.7527110010308,17.0548377506604,17.6190098866177,17.7747432302884,17.6243575156121,17.7437255455441,18.0044523854368,17.8543861609594,17.7255974227728,17.7241952398498,17.9540740533457,17.8355381257774,17.6514057888264,17.9016267995771,17.5827394916372,17.4826843190418,17.5490933748588,17.5144469783432,17.2976044733507,17.1919104080265,17.2095879968723,17.0152558783579,17.4620366980827,17.6398539402269,17.3071156967474,17.3095925142632
"Chkb",1,NA,16.4639454073401,16.3108717147957,16.3302588167718,16.1828686615987,17.6698266904479,17.7969991565237,18.0015654588944,17.6612625770982,17.2330834583515,17.3351906484253,17.2962442188186,17.3871068543919,16.6405642142101,16.7101469914775,16.6870382062891,16.3775888507043,16.2196881483458,16.5498599980345,16.5328516457377,16.5762717285227,17.3440478780944,17.4988958836983,17.4144326559232,17.2993462426096,17.0631606985494,17.1370616202783,17.3142045772937,17.2687330512391,16.6550710229835,16.8364769474676,16.8966469462003,17.0818731875361,16.5532017916343,16.4324894020056,16.5469716763326,16.6302582564899,16.5595071234482,16.685157313388,16.7568454713677,17.0500903936026,15.8743190579944,15.7011608270049,15.9042442901409,15.9132716703022,16.9111097967675,16.7053007917795,16.8851303340302,16.7972318313797,14.787553592286,14.9941220721582,15.2301820930835,15.0982331702811,15.9794299253118,16.0148371993399,15.9502379328826,16.071993662858,15.5115954052861,15.8562149006439,15.6838898221743,15.7326065085283,16.2796644252849,16.3953464955009,16.1641089310387,16.3762154900169,16.203749510217,15.9469395507293,16.0376178514485,16.1049230605971,16.1527984024977,16.1742816673992,15.8731117380227,16.0657008566757,16.0966935892531,16.2105859916647,16.3656873948361,16.2885528837361,15.7931437241386,15.9763579315789,15.91150657512,15.9171604401797,16.0334901307497,16.0395295149796,16.377794879314,15.9017702146122,16.5553240422809,16.6953708140468,16.8135453111681,16.8485634592264,15.7449226045176,15.7720581582093,15.532966639801,16.111538006585,16.4818547366578,16.6107150575671,16.6496351129385,16.5121880552051
"Pip4k2a",1,NA,11.9664626563833,12.2855984882738,12.228375773601,12.0750290539928,13.1078845226246,12.9910793674059,13.0418822447955,13.2278334516327,12.3985473423451,12.3624209215391,12.4418143099319,12.5039568426332,12.9302759810421,13.415052686371,13.6015330335227,13.414507540831,12.0258113569051,12.0116416888927,12.180873271848,12.4445881570719,9.81511469684345,9.44391317089262,9.45053765706882,10.1297291341482,12.7421892724598,12.4726164458569,12.762744844884,12.4855829687392,12.2855011100355,12.5026946664217,12.7784681932935,12.4922927354821,14.3549475830756,14.3706342751765,14.5593632626107,14.6720130643069,13.9460764092821,13.9588518212454,13.9289229763834,14.1131977128804,14.4652222918884,14.3343779347675,14.5789159037294,14.5249667549579,9.85187504331904,9.75503790236692,9.6707952633972,9.63848941133713,12.496828828341,12.2339457393183,12.4591369300693,12.222322670545,12.1404919661059,11.748390439134,12.0592705504254,11.6828680625635,11.8499702069818,11.8680236283914,11.7658336787775,11.9159105147526,12.9769170698874,12.9137228886035,12.8863234035985,12.8470432860631,12.008523706361,11.7343269277737,12.3303181150312,12.1707852106547,11.4983820249085,11.0598346530914,11.1650866060896,11.7114510538454,10.926799864708,10.3779502528427,10.3719012040384,10.1943284004233,10.9162997586021,12.0514882450863,11.3427961375298,10.5343248002827,10.2681536098131,10.0750707552729,8.3144871340844,10.2356797325469,12.5932777250524,12.4495080047156,12.2769180567354,12.5060336457677,9.32760405885423,10.4788074227454,10.4297852603017,10.7829555815375,11.7400743640123,11.7594316534166,11.9692880932885,11.9020164442638
"Srpk1",1,NA,12.3369977889657,11.9562523565301,12.1565623771175,11.9846297558605,14.3177539959586,14.21162259756,14.2404745205497,14.2209534970861,13.414393365745,13.2470046121541,13.145926537105,12.6621367294508,12.2883525767842,12.6462935797765,12.8697585737646,11.9762304460671,13.1215307636397,12.9659363525728,12.854274110349,12.5352176878605,10.9928572590942,10.752707525936,10.8162101812749,11.2317697609372,12.1939143454669,11.835405393186,11.4944758752057,11.7031133782782,11.2032289487229,11.412974505741,11.2523712627444,11.1942323484108,9.57741017628928,9.98068399889769,10.7567722023569,10.0559618181137,10.7617694440126,9.61003634877336,10.180030931819,10.2521223628522,13.7539538058404,13.7415244118329,13.541676772439,13.6547124684332,13.6680344354518,13.5678268230771,13.4735304080307,13.2282940415359,13.6025438796836,13.7123528450509,13.6127273047157,13.6013576324125,13.7907413895321,14.1378900307832,13.4048597408951,13.5270437543218,12.4480222025733,12.4490058224431,11.8863037725682,12.5214727216592,13.1075795571647,13.1053324677043,13.2021912888837,13.2176398770611,15.0647790100844,14.742019340765,14.4874076244367,14.5873537810232,14.7145149355767,14.623260386278,14.2588353195174,14.0325226007932,14.0291045258316,14.1175831947997,13.9534166207396,13.9548267983642,14.7373009759866,14.8325301166495,14.7710518762436,14.7755317643472,15.0012572223199,14.8346531268881,14.8044677893559,14.7708771922074,12.1381857610762,12.2613580374472,12.0862839496709,11.9458353050247,13.887638979158,14.0420366082585,13.8304414979065,13.7567227463524,14.8191144757639,14.8428613929484,14.8036568367963,15.0296465584522
"Ikbkb",1,NA,12.341433883187,12.298121340988,12.2492407686295,12.1711326865034,16.7603774674426,16.7629394961274,16.083097190374,16.1516540704565,15.6938914787267,15.7465900518715,15.6147674707144,15.7134477572073,16.3389229726875,16.135562050561,15.7720437235666,15.6277329221247,15.0142166885228,15.0250408280978,14.9954639430592,14.8992211147627,16.9794222752361,16.6003326763329,16.3552299162323,16.1467013074649,17.4654141251042,17.3975008284975,17.3958808867661,17.2694073762858,17.0284362989891,17.0973036812473,17.0128160479627,16.7247156454802,16.6088195590949,16.6404989622398,16.7212480352394,16.6505976531453,16.3013124778126,16.2652807352001,16.1933690603461,16.0154959817796,17.0108054939005,16.9470623400906,17.0378880512128,17.0560782260408,17.6335135333469,17.4917360219486,17.5153778554025,17.130173962192,17.5244480692906,17.5671319979889,17.4413089165424,17.2223066966387,16.5878123565846,16.6106306735348,16.6119218071018,16.5768126033417,16.5432135803743,16.47507203733,16.4226452391645,16.3800889676468,17.2777919628635,17.1918439949174,17.0879342250216,16.9820295959286,17.4873917445208,17.6278046082165,17.7321398596874,17.5808417902188,17.3735534382873,17.4039010201614,17.4342526294284,17.1191334312602,17.6191714940128,17.7818743529835,17.7366178165297,17.6714417475275,17.362139094756,17.3829407055667,17.2891908407816,17.2076893315915,17.1019628601454,16.8512127613875,17.0708106595693,16.8068714071422,17.0685100483091,17.0433681817049,16.9105507563976,16.8854384542131,17.4253320115556,17.253367078637,17.4804924852976,17.3248314517785,17.8454839247157,17.7427994317987,17.5279598487882,17.3351025364668
"Stk16",1,NA,16.0432317678133,16.3854424286416,16.1341246420125,16.0005020322834,14.3544092345817,14.2335501582522,14.479446774515,14.1037833194201,16.1407076056443,16.1866715404909,16.296220267282,16.3330227509354,15.8381382425811,16.0190077087619,15.9142206509647,16.0823466986224,15.969474442678,15.9713624630264,15.9550026365745,16.0924632430141,16.0185590205788,15.9889949416403,16.124868403715,15.949058421907,16.607269499353,16.6557422257678,16.7960958703277,16.7791371666644,16.4416403876942,16.2364385634952,16.323763752018,16.4220703216515,15.8591948955284,16.0723632651478,16.1521120886019,16.0373107667449,16.1539083180128,16.2522435614399,16.1795609744241,16.1921759459007,15.7048404610708,15.7056920871269,15.7052222766882,15.8548711532116,15.6622236147076,15.8199579541868,15.969587994834,16.0030911698482,15.9104636915911,16.0069423805546,15.9297428900527,15.9459674182128,15.6669815437267,15.6949545300966,15.7249948123233,15.7531384740696,16.081090020925,15.9956300787614,16.1504384912148,16.2673694747095,16.3827947679432,16.4090205936041,16.3176231764413,16.3959628721538,15.8438688175655,15.8869405467199,15.8783486518121,15.8220267165745,15.5726333117131,15.6235101407091,15.7112939828554,15.7361897088415,15.7828338262591,15.7704427327513,15.7822327573605,15.9028515552373,15.8298348686321,15.8591426720662,15.9085849100173,15.8411705118864,16.1665759216553,16.3134008204088,16.3255491886462,16.2725023377963,15.791726608567,15.8065026933812,15.9181947739858,15.8453304265347,15.9716750000569,15.9106648206333,16.1375781233049,16.1038267991642,16.6040912067032,16.6293054990211,16.659179354285,16.7006180476886
"Abl1",1,NA,15.2044552249664,15.4345762622795,15.4542548216623,15.5004870334715,15.1515408745251,15.2973052243775,15.4449335252192,15.4896115386272,16.1351083775866,16.2490226018016,16.3895484213637,16.3553685151996,16.0447373016994,16.2115508843279,16.1094980486482,16.2058677931157,15.6972304735781,15.8299135651534,15.8321483114486,15.9149502240921,14.6534254421105,14.746527861578,14.7378733333833,15.5765236455352,14.6733071807105,14.7695114240236,14.9821591816026,14.9858805987095,14.4948914267423,14.3095719006877,14.6083728856635,14.6384349501057,13.6600915818002,13.5501229884029,13.4812727091176,13.8678593804983,14.5404913231122,14.2618241597758,14.623941301369,14.5095176291421,12.3363659487306,12.5419394240259,12.4523256673096,12.6501440730308,15.2075232841693,15.3307708551782,15.4084540760893,15.7029578785211,14.1914033021144,14.1990933083844,14.3232703821311,14.4698029058628,13.991572607757,13.8385937905281,13.9621209775388,13.6672083395543,9.64500799600316,10.0878436001548,10.2086292672207,10.741502503005,9.79615323548734,9.5962069197199,9.551103132603,11.0808332867278,13.9629617761538,13.6586215022377,13.7709348831975,13.834450994841,13.8730211552925,13.8656742733236,13.4599612290472,13.8412512340024,15.3214669962866,14.9748222822497,15.4212456364243,15.4580024520728,14.6532394833117,14.6409999779759,14.7055924227619,14.7246167367683,13.5401101028435,13.9177386314451,13.9933279573296,13.9523124210082,14.616274505656,14.5089369974421,14.5938290907123,14.4690784328022,10.1966880925901,9.53190756861943,10.5585434889342,10.2617836200195,14.4632700109165,14.270272054432,14.5997384349352,14.4540077942893
"hEGFR",1,NA,17.7845453331857,17.7810607712856,17.646903748727,17.7086018017821,20.5517008664448,17.926928849801,18.0730050391522,18.2028455900682,17.5990383790755,17.0795205118664,17.2122795527979,17.3527556363468,20.6894623183224,17.9444556119828,18.1520733932164,18.3306058870176,17.587806075124,17.5449573513695,17.2738412823962,17.5510863549799,20.7614169610309,18.1895893181866,18.6604068627776,19.1475133683294,19.3270966203029,18.0388107161017,18.19701107031,18.3760574301146,19.6719055640995,18.0906195085331,18.4508009863576,18.7060525805756,19.3541585019478,18.0408778429111,18.4698813702237,18.2427748516454,19.3019181300379,17.9997600990092,18.2287924490063,18.3755120959378,20.0628928047749,18.1256993863526,18.1319872241941,18.1921725715384,20.50103629324,18.390651183097,18.4893874291977,18.8300184458532,19.3471989111757,18.3205270895476,18.3547308422129,18.5889594879428,19.7529849809897,18.569138940521,18.4328323084064,18.5791865121811,19.6452076849373,18.3929797355947,18.7083472323909,18.6321495058341,19.3712420336503,18.1426094496865,18.251246595521,18.3913718988937,20.3982468896549,18.6725001589392,18.554352808154,18.6786343452716,20.1808745327937,18.32351720436,18.4178585313713,18.2062944399194,19.2967910121714,18.3277559891563,18.4475743605769,18.5751810740559,19.4124344801424,18.3726336668027,18.3912159520343,18.5636537796551,19.0874152881841,18.0945037478943,17.8117264469475,18.1032329154804,18.8959349195047,17.8223815616094,18.0458456210623,18.1036738663692,20.3173987658467,18.4825722181682,18.6174962490088,18.6115560827146,20.1677169715868,18.1834832275782,18.1892062786584,18.2562619004653
"Prkaca",1,NA,17.5818642386016,17.4532975429304,17.815576907584,17.7229745053264,16.2156057533778,16.1286090596426,16.275291996147,16.7448379367598,17.7614869556796,17.934973405272,18.1288395249931,17.8911353386611,17.1726845033402,17.2682883044718,17.5278266617234,17.7797944991199,17.7952347000676,17.7860146555918,18.2335537864699,18.1884560026559,18.029659598336,18.1155365001831,18.2967663837728,17.8049192694908,18.1534477017078,18.0282267037435,18.1346232111731,18.1192432663671,17.7479509786249,18.0362204988844,18.0239187880823,18.1006236821433,17.8351952905899,17.9058320021083,17.8989311862443,17.7125743822754,17.7581017694568,17.9019460191006,18.070459265725,18.3424957035273,17.4780131898414,17.417390306988,17.6325981512666,17.7732615353156,17.4392588731515,17.4490228468833,17.6669826564576,17.4204005655088,17.9068238640218,17.6822775068003,17.603551944398,17.3578488021165,16.8811137218712,16.8129160905282,17.3152157110599,17.2854013751924,17.4803839890757,17.7649440131722,17.5548681793345,17.6726848007897,17.7639215347646,17.8458017410643,17.6825964059691,17.9874869890921,18.2077841139446,18.1897385681856,18.4192526906671,18.3489200974743,17.2310967760037,17.1734475033236,17.2061474279619,17.4722108893139,17.8794098990827,17.934321047714,18.1323455270155,18.1126453753621,17.7890809976836,17.717650895656,17.8358573839451,17.8018114438979,18.0792286659986,18.1187383412546,18.4147333226849,18.301330495243,18.1884915952765,18.2328907366656,18.3120584319079,18.3994018023839,18.1969676281658,18.3375488875755,18.4025276143204,18.4036679886049,17.9284854308533,17.8564525555104,18.1578082958132,18.1758673951495
"Src",1,NA,17.583825457614,17.4569566684153,17.4967860502443,17.4096188641161,18.0093432674938,17.9511336524053,18.0270992019335,17.8486915975743,17.4106183212592,17.4429977004276,17.5284870763309,17.5203916278333,18.3335348199877,18.0525993367622,18.1302690424855,17.9969117218953,17.4875551342165,17.3606694494815,17.3553074015783,17.2121257420469,19.0353318345988,18.9029905520687,18.7422751338119,18.2839564266873,17.8284767715155,17.8964032189932,17.973677333439,18.1070662301569,18.2213390057313,18.2897677871949,18.2568253590485,18.1358366975887,18.4685988952002,18.750495488894,18.6522676669619,18.6984402984388,18.9217923203512,19.0104161901847,18.9168653314652,18.9200104541021,18.32398049939,18.2590322539873,18.4902661455787,18.4471401079985,18.2707363485677,18.3398381835126,18.5092428549383,18.3889075047197,18.6921328562882,18.71131775723,18.7095387054316,18.9074269963895,18.8155139676151,18.8494845382703,18.9640454284369,19.060364473069,19.4837288400276,19.4272289413389,19.6191576960375,19.4449390518521,18.1493033183126,18.1973098369537,18.2152653527194,18.10809191175,18.2847795311626,18.3509584747393,18.3827314519894,18.3866607045794,18.0649338346284,18.2004445449216,18.2647524898828,18.3402175710517,18.1469389465229,18.0374489215395,18.2144185764988,18.2566286533111,17.8543213750083,17.8009909618346,17.9237719650303,17.9300211971372,17.9883812242697,17.8579623379048,17.9528019939549,17.9593953546087,17.9292306076991,17.9509140036014,18.0442525970756,18.0405869419331,18.3808447416865,18.3927662872149,18.4885349081769,18.7024454508732,18.6768149705722,18.5950050897645,18.7610869401514,18.7673103959785
"Pdgfrb",1,NA,16.9494363398511,16.9418525026257,17.1787383485231,17.1939733663567,12.8349547737714,12.7287703917971,13.1150183263851,13.1998517666572,16.8022089001035,16.8632316517715,17.2138795586651,17.0987412348535,14.9363966229109,14.9438754545567,15.384840617072,15.4194154378506,16.3526872810744,16.6596149246923,16.9096588200117,16.8307863717144,11.9049437674978,12.4026974209618,12.6052232579218,13.2099437216806,17.5879942435413,17.5854106460917,17.7777728716036,17.5934846423649,17.1138399719318,17.1714195391936,17.540202178416,17.4141549225441,17.3074733628138,17.2574395695418,17.3314958014244,17.4394896884701,15.771795736436,15.7786333529544,16.1382319702816,16.7497372834234,16.6253393305122,16.7637775268995,16.7245376336281,16.7356024659841,17.2915126696711,17.2205487385782,17.2172127852789,17.293368705539,16.3384114863326,16.5038514160817,16.6467413571246,16.5913471078664,17.2901674888461,17.3220543340555,17.4144358737963,17.4738000948463,16.6817472912646,16.8771602454345,16.9449356585044,16.8054260620961,16.0445488401284,16.2248424394959,16.2392073412492,16.1459990654541,17.1335268604955,17.0830918187467,17.1609068841067,17.1569384534216,17.0204648674276,17.0547535888712,17.1255685179875,16.9187445552157,16.6722219917643,16.79836175519,16.7651802533746,16.6590265289804,16.725535285438,16.8011320432529,16.9989774565001,16.9471792901668,17.0393424802634,17.1050716519921,17.1462315992884,17.2412456163257,16.3313232918581,16.4883999848051,16.6115604013964,16.4799440991384,16.7791806278059,16.7541298114174,16.7772906235499,16.8333224885322,15.9809010970093,16.0467929660841,16.2624908899995,16.1958882416339
"Hck",1,NA,17.3124869446527,17.3626536965391,17.1497200601903,17.0246504020319,18.0677758467322,17.9891395776578,17.8633579319458,17.6174852917756,17.0613612368893,17.1075117769338,16.8503611317528,16.7433645050031,18.0472508860628,17.8583849236372,17.7762659742843,17.6184146939808,17.3581492384647,17.4803982903467,17.233192048527,16.9783505474013,18.3723080604531,18.2236630817262,18.0399134976026,17.9092451095865,17.5259164524607,17.5427834030238,17.3215187647123,17.2873226368438,18.3240188146609,18.261062599464,18.1195687527482,17.8866590471687,17.9077318821345,18.1401213353981,17.8346751788897,17.6287927739594,17.9266373400843,17.8819727993773,17.4298387210686,17.2408672892301,17.784115243637,17.7298745281343,17.3677556738502,17.2527691910905,18.0404665656963,18.1611525224053,17.7216285424509,17.5602703029169,17.1557683581465,17.0539184934216,16.6188222016297,16.5686723778931,18.3363503029772,18.2796429724339,18.0814022211541,17.8879580135567,18.6584901605127,18.5557357039888,18.5377835897823,18.4872781278095,17.5810775274071,17.7200789107058,17.3244214766116,16.9338595716207,17.5681848530074,17.6187999672809,17.3167099426533,17.1595684804663,17.3767978051171,17.597401421412,17.2513378625294,16.9481799805316,17.0500793724211,16.9289487961649,16.7233108271997,16.7409992318394,17.8940157517981,17.916216844955,17.6893523699677,17.4391255505312,17.8779396444104,17.8356844874686,17.2836740021524,17.7759066679124,17.7298683165068,17.6814805239002,17.4687077041119,17.1680828596975,17.6659244446371,17.6567253414347,17.3587812458821,17.2290092641269,17.3773460210167,17.2312796252591,17.0598088514267,16.8858704045546
